"id","data_inversa","dia_semana","horario","uf","br","km","municipio","causa_acidente","tipo_acidente","classificacao_acidente","fase_dia","sentido_via","condicao_metereologica","tipo_pista","tracado_via","uso_solo","pessoas","mortos","feridos_leves","feridos_graves","ilesos","ignorados","feridos","veiculos","latitude","longitude","regional","delegacia","uop"
514480,2023-04-02,"domingo",22:20:00,"PB",230,"506","CAJAZEIRAS","Animais na Pista","Atropelamento de Animal","Com Vítimas Feridas","Plena Noite","Decrescente","Nublado","Simples","Reta","Sim",1,0,1,0,0,0,1,1,"-6,89791095",-3857354414,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
514520,2023-04-03,"segunda-feira",06:50:00,"PB",101,"82,9","BAYEUX","Trafegar com motocicleta (ou similar) entre as faixas","Colisão traseira","Com Vítimas Feridas","Amanhecer","Crescente","Céu Claro","Dupla","Reta","Sim",2,0,1,0,1,0,1,2,"-7,13911972",-3492377043,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
514694,2023-03-27,"segunda-feira",00:15:00,"PB",230,"486,1","SAO JOAO DO RIO DO PEIXE","Ingestão de álcool pelo condutor","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Crescente","Chuva","Simples","Não Informado","Não",2,0,1,1,0,0,2,1,"-6,8684",-383866,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
514721,2023-04-04,"terça-feira",09:00:00,"PB",104,"139","QUEIMADAS","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Sem Vítimas","Pleno dia","Crescente","Sol","Simples","Reta","Sim",4,0,0,0,4,0,0,3,"-7,36312657",-3590259075,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
514744,2023-04-04,"terça-feira",08:30:00,"PB",230,"406,4","POMBAL","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Curva","Sim",4,0,3,0,1,0,3,2,"-6,7842",-377987,"SPRF-PB","DEL03-PB","UOP02-DEL03-PB"
514816,2023-04-04,"terça-feira",18:25:00,"PB",101,"99","ALHANDRA","Acumulo de areia ou detritos sobre o pavimento","Tombamento","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Retorno Regulamentado","Não",1,0,1,0,0,0,1,1,"-7,2557332",-3493469152,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
514817,2023-03-29,"quarta-feira",04:20:00,"PB",230,"158,3","CAMPINA GRANDE","Iluminação deficiente","Atropelamento de Pedestre","Com Vítimas Fatais","Plena Noite","Crescente","Céu Claro","Simples","Reta","Não",2,1,0,0,0,1,0,1,"-7,2582",-359267,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
514823,2023-04-04,"terça-feira",18:26:00,"PB",230,"23","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Sem Vítimas","Plena Noite","Decrescente","Nublado","Dupla","Não Informado","Sim",3,0,0,0,3,0,0,2,"-7,1562",-348574,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
514869,2023-04-04,"terça-feira",22:10:00,"PB",405,"34,1","SAO JOAO DO RIO DO PEIXE","Condutor Dormindo","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Crescente","Nublado","Simples","Reta","Não",1,0,1,0,0,0,1,1,"-6,73711",-3844583,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
514870,2023-04-04,"terça-feira",19:40:00,"PB",230,"495","CAJAZEIRAS","Ausência de reação do condutor","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Simples","Reta","Não",1,0,1,0,0,0,1,1,"-6,8838",-384671,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
514889,2023-04-05,"quarta-feira",05:36:00,"PB",101,"75,9","SANTA RITA","Acesso irregular","Colisão transversal","Com Vítimas Fatais","Amanhecer","Decrescente","Céu Claro","Dupla","Não Informado","Não",2,1,0,0,1,0,0,2,"-7,09085711",-3496857932,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
514941,2023-04-05,"quarta-feira",13:00:00,"PB",230,"23","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Viaduto","Sim",2,0,1,0,1,0,1,2,"-7,1562",-348574,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
514951,2023-02-06,"segunda-feira",16:55:00,"PB",230,"156","CAMPINA GRANDE","Conversão proibida","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Não Informado","Sim",2,0,0,2,0,0,2,2,"-7,2693",-359138,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
515052,2023-04-05,"quarta-feira",21:50:00,"PB",230,"120","RIACHAO DO BACAMARTE","Ingestão de álcool pelo condutor","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Decrescente","Nublado","Dupla","Reta","Não",1,0,1,0,0,0,1,1,"-7,2436",-356395,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
515079,2023-04-06,"quinta-feira",05:50:00,"PB",412,"128,9","MONTEIRO","Neblina","Colisão com objeto","Com Vítimas Feridas","Amanhecer","Crescente","Nublado","Simples","Não Informado","Não",5,0,4,0,1,0,4,1,"-7,79365659",-3701843262,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
515116,2023-04-06,"quinta-feira",08:45:00,"PB",101,"72,8","SANTA RITA","Reação tardia ou ineficiente do condutor","Colisão com objeto","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Não Informado","Não",2,0,2,0,0,0,2,1,"-7,07320663",-3499569975,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
515140,2023-04-06,"quinta-feira",10:30:00,"PB",230,"498","CAJAZEIRAS","Avarias e/ou desgaste excessivo no pneu","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Não",2,0,2,0,0,0,2,1,"-6,8965",-384925,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
515210,2023-04-06,"quinta-feira",16:30:00,"PB",230,"157","CAMPINA GRANDE","Desrespeitar a preferência no cruzamento","Colisão transversal","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Simples","Não Informado","Não",2,0,2,0,0,0,2,2,"-7,2629294",-3592128396,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
515246,2023-04-06,"quinta-feira",19:00:00,"PB",230,"4,6","CABEDELO","Deficiência do Sistema de Iluminação/Sinalização","Saída de leito carroçável","Sem Vítimas","Plena Noite","Crescente","Céu Claro","Dupla","Túnel","Sim",1,0,0,0,1,0,0,1,"-7,0004",-348284,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
515460,2023-04-07,"sexta-feira",18:25:00,"PB",230,"19,7","JOAO PESSOA","Condutor Dormindo","Colisão com objeto","Sem Vítimas","Plena Noite","Crescente","Céu Claro","Dupla","Não Informado","Sim",1,0,0,0,1,0,0,1,"-7,132843",-34853779,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
515561,2023-04-08,"sábado",07:30:00,"PB",104,"139,5","QUEIMADAS","Reação tardia ou ineficiente do condutor","Atropelamento de Pedestre","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Interseção de vias","Sim",3,0,0,1,2,0,1,1,"-7,3693319",-35902563,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
515569,2023-04-08,"sábado",10:30:00,"PB",230,"11","CABEDELO","Chuva","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Dupla","Não Informado","Sim",2,0,2,0,0,0,2,1,"-7,06403",-34850213,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
515576,2023-04-08,"sábado",09:00:00,"PB",405,"1,6","UIRAUNA","Ausência de reação do condutor","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Sol","Simples","Reta","Não",5,0,3,2,0,0,5,2,"-6,461908",-38378624,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
515593,2023-04-08,"sábado",12:56:00,"PB",230,"14","CABEDELO","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Não Informado","Sim",2,0,0,1,1,0,1,2,"-7,09852048",-3484787467,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
515621,2023-04-08,"sábado",15:30:00,"PB",230,"407,4","POMBAL","Velocidade Incompatível","Atropelamento de Pedestre","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Reta","Sim",2,0,0,2,0,0,2,1,"-6,7733",-37798,"SPRF-PB","DEL03-PB","UOP02-DEL03-PB"
515640,2023-04-08,"sábado",18:15:00,"PB",230,"26","JOAO PESSOA","Chuva","Atropelamento de Pedestre","Com Vítimas Feridas","Plena Noite","Crescente","Chuva","Dupla","Reta","Sim",2,0,0,1,0,1,1,1,"-7,1693",-348782,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
515760,2023-04-09,"domingo",11:00:00,"PB",230,"26,7","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Nublado","Dupla","Não Informado","Sim",2,0,1,0,1,0,1,2,"-7,1693",-348782,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
515840,2023-04-09,"domingo",16:45:00,"PB",230,"215","SOLEDADE","Transitar na contramão","Colisão lateral sentido oposto","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Não",2,0,1,0,1,0,1,2,"-7,0577",-363629,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
515859,2023-04-09,"domingo",19:10:00,"PB",101,"24,5","MAMANGUAPE","Avarias e/ou desgaste excessivo no pneu","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Dupla","Reta","Não",2,0,1,0,1,0,1,1,"-6,69904299",-3511650009,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
515919,2023-04-09,"domingo",22:50:00,"PB",230,"45","SANTA RITA","Manobra de mudança de faixa","Colisão traseira","Sem Vítimas","Plena Noite","Crescente","Nublado","Dupla","Reta","Não",2,0,0,0,1,1,0,2,"-7,16494846",-3502707481,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
515940,2023-04-10,"segunda-feira",03:06:00,"PB",230,"27","JOAO PESSOA","Velocidade Incompatível","Saída de leito carroçável","Sem Vítimas","Plena Noite","Crescente","Chuva","Dupla","Curva","Sim",1,0,0,0,0,1,0,1,"-7,16459669",-3489280831,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
516010,2023-04-10,"segunda-feira",10:30:00,"PB",101,"86,1","JOAO PESSOA","Manobra de mudança de faixa","Tombamento","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Não Informado","Sim",1,0,0,1,0,0,1,1,"-7,15118983",-3491012184,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
516086,2023-04-10,"segunda-feira",17:40:00,"PB",101,"90,6","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Anoitecer","Decrescente","Céu Claro","Dupla","Reta","Não",4,0,1,0,3,0,1,4,"-7,179652",-34900417,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
516104,2023-04-10,"segunda-feira",17:58:00,"PB",230,"3,2","CABEDELO","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Plena Noite","Decrescente","Nublado","Dupla","Reta","Sim",3,0,1,0,2,0,1,3,"-6,9915",-348287,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
516205,2023-04-11,"terça-feira",09:00:00,"PB",230,"156,7","CAMPINA GRANDE","Reação tardia ou ineficiente do condutor","Colisão traseira","Com Vítimas Feridas","Pleno dia","Crescente","Nublado","Simples","Interseção de vias","Sim",4,0,1,0,2,1,1,3,"-7,2693",-359138,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
516284,2023-04-11,"terça-feira",17:20:00,"PB",230,"20","JOAO PESSOA","Área urbana sem a presença de local apropriado para a travessia de pedestres","Atropelamento de Pedestre","Com Vítimas Feridas","Anoitecer","Crescente","Céu Claro","Simples","Não Informado","Não",2,0,1,0,1,0,1,1,"-7,1337",-348544,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
516301,2023-04-11,"terça-feira",20:00:00,"PB",101,"1,2","MATARACA","Ausência de reação do condutor","Colisão com objeto","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Dupla","Não Informado","Não",1,0,1,0,0,0,1,1,"-6,51423092",-3511133633,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
516314,2023-04-11,"terça-feira",22:00:00,"PB",230,"57","CRUZ DO ESPIRITO SANTO","Reação tardia ou ineficiente do condutor","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Dupla","Reta","Não",2,0,1,1,0,0,2,1,"-7,2028",-351125,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
516353,2023-04-12,"quarta-feira",09:20:00,"PB",230,"165,5","CAMPINA GRANDE","Reação tardia ou ineficiente do condutor","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Curva","Não",3,0,1,1,1,0,2,2,"-7,2051",-35951,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
516373,2023-04-12,"quarta-feira",11:30:00,"PB",NA,NA,"JOAO PESSOA","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Sem Vítimas","Pleno dia","Não Informado","Chuva","Simples","Reta","Sim",2,0,0,0,2,0,0,2,"-7,164163",-348639,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
516535,2023-04-13,"quinta-feira",09:05:00,"PB",230,"23","JOAO PESSOA","Trafegar com motocicleta (ou similar) entre as faixas","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Não Informado","Sim",1,0,1,0,0,0,1,1,"-7,1562",-348574,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
516553,2023-04-13,"quinta-feira",10:30:00,"PB",101,"84","BAYEUX","Ausência de reação do condutor","Engavetamento","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",4,0,1,0,3,0,1,3,"-7,13957906",-3492312806,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
516561,2023-04-13,"quinta-feira",11:52:00,"PB",101,"87,5","JOAO PESSOA","Manobra de mudança de faixa","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Reta","Sim",2,0,1,0,1,0,1,2,"-7,16386643",-3490083218,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
516628,2023-03-27,"segunda-feira",06:20:00,"PB",361,"27","SANTA TERESINHA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Desvio Temporário","Não",2,0,1,0,1,0,1,2,"-7,08925322",-3748316813,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
516699,2023-04-06,"quinta-feira",07:00:00,"PB",101,"114,8","ALHANDRA","Acessar a via sem observar a presença dos outros veículos","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Não",2,0,1,1,0,0,2,2,"-7,396321",-3495577703,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
516737,2023-04-14,"sexta-feira",07:30:00,"PB",230,"17","JOAO PESSOA","Reação tardia ou ineficiente do condutor","Colisão traseira","Com Vítimas Feridas","Pleno dia","Crescente","Chuva","Dupla","Reta","Sim",2,0,1,0,1,0,1,2,"-7,118012",-3484380484,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
516884,2023-04-14,"sexta-feira",22:40:00,"PB",101,"88","JOAO PESSOA","Animais na Pista","Atropelamento de Animal","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Dupla","Não Informado","Sim",1,0,0,1,0,0,1,1,"-7,16470016",-3489993643,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
516912,2023-04-15,"sábado",03:00:00,"PB",101,"85,8","JOAO PESSOA","Ausência de reação do condutor","Colisão traseira","Com Vítimas Feridas","Plena Noite","Crescente","Chuva","Dupla","Reta","Sim",2,0,0,1,0,1,1,2,"-7,15118983",-3491012184,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
516963,2023-04-15,"sábado",08:05:00,"PB",361,"21","SANTA TERESINHA","Conversão proibida","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Não",4,0,1,0,3,0,1,2,"-7,08286207",-3743049198,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
516971,2023-04-15,"sábado",10:15:00,"PB",230,"263","JUNCO DO SERIDO","Transitar na contramão","Colisão lateral sentido oposto","Com Vítimas Feridas","Pleno dia","Decrescente","Sol","Simples","Reta","Não",2,0,0,1,1,0,1,2,"-6,984",-367279,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
517038,2023-04-15,"sábado",18:00:00,"PB",230,"154,3","CAMPINA GRANDE","Transitar na contramão","Colisão frontal","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Reta","Sim",2,0,0,2,0,0,2,2,"-7,2777",-358985,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
517045,2023-04-15,"sábado",19:30:00,"PB",230,"36","SANTA RITA","Objeto estático sobre o leito carroçável","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Dupla","Curva","Sim",1,0,1,0,0,0,1,1,"-7,1246",-349473,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
517109,2023-04-16,"domingo",03:10:00,"PB",104,"90,1","REMIGIO","Reação tardia ou ineficiente do condutor","Tombamento","Com Vítimas Fatais","Plena Noite","Decrescente","Vento","Simples","Desvio Temporário","Sim",1,1,0,0,0,0,0,1,"-6,97533024",-3581785095,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
517122,2023-04-16,"domingo",04:50:00,"PB",230,"39","SANTA RITA","Pista Escorregadia","Saída de leito carroçável","Sem Vítimas","Plena Noite","Crescente","Nublado","Dupla","Reta","Não",1,0,0,0,1,0,0,1,"-7,1381",-349707,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
517162,2023-04-11,"terça-feira",17:20:00,"PB",101,"90","JOAO PESSOA","Reação tardia ou ineficiente do condutor","Colisão lateral mesmo sentido","Com Vítimas Feridas","Anoitecer","Decrescente","Céu Claro","Dupla","Reta","Sim",2,0,1,0,0,1,1,2,"-7,179652",-34900417,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
517200,2023-04-16,"domingo",15:40:00,"PB",101,"1","MATARACA","Condutor Dormindo","Colisão com objeto","Sem Vítimas","Pleno dia","Decrescente","Nublado","Dupla","Não Informado","Não",1,0,0,0,1,0,0,1,"-6,51423092",-3511133633,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
517215,2023-04-16,"domingo",16:30:00,"PB",230,"505","CAJAZEIRAS","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Reta","Sim",4,0,0,2,2,0,2,2,"-6,8995",-385494,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
517264,2023-04-16,"domingo",18:40:00,"PB",412,"102,3","SUME","Reação tardia ou ineficiente do condutor","Colisão traseira","Com Vítimas Feridas","Plena Noite","Crescente","Garoa/Chuvisco","Simples","Reta","Não",2,0,1,0,1,0,1,2,"-7,630156",-36849079,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
517319,2023-04-16,"domingo",23:00:00,"PB",104,"109,6","LAGOA SECA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Plena Noite","Crescente","Chuva","Simples","Reta","Não",4,0,1,0,3,0,1,2,"-7,11997886",-3586414665,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
517336,2023-04-17,"segunda-feira",05:44:00,"PB",230,"78,8","CALDAS BRANDAO","Pista em desnível","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Não Informado","Não",2,0,1,0,1,0,1,1,"-7,1849",-352955,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
517341,2023-04-17,"segunda-feira",07:05:00,"PB",230,"21,4","JOAO PESSOA","Manobra de mudança de faixa","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Curva","Sim",3,0,1,0,2,0,1,3,"-7,148585",-3485091,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
517344,2023-04-17,"segunda-feira",07:30:00,"PB",101,"37","MAMANGUAPE","Pista esburacada","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",1,0,0,1,0,0,1,1,"-6,81169597",-3513969074,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
517367,2023-04-17,"segunda-feira",07:30:00,"PB",230,"38,9","SANTA RITA","Condutor Dormindo","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Não Informado","Não",2,0,0,1,0,1,1,1,"-7,1341",-34962,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
517403,2023-04-17,"segunda-feira",11:44:00,"PB",230,"85","CALDAS BRANDAO","Reação tardia ou ineficiente do condutor","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Não Informado","Não",3,0,2,0,1,0,2,2,"-7,1652",-353534,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
517416,2023-04-17,"segunda-feira",07:50:00,"PB",412,"109","SUME","Mal súbito do condutor","Tombamento","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Não Informado","Sim",1,0,0,1,0,0,1,1,"-7,675978",-36884178,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
517417,2023-04-17,"segunda-feira",14:14:00,"PB",230,"23","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Engavetamento","Sem Vítimas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",4,0,0,0,4,0,0,3,"-7,1562",-348574,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
517569,2023-04-18,"terça-feira",07:45:00,"PB",230,"2","CABEDELO","Transitar na contramão","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Reta","Sim",2,0,1,0,1,0,1,2,"-6,9837",-348295,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
517614,2023-04-18,"terça-feira",13:40:00,"PB",230,"463,8","SOUSA","Ingestão de álcool pelo condutor","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Sim",1,0,1,0,0,0,1,1,"-6,7783",-382256,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
517664,2023-04-18,"terça-feira",18:00:00,"PB",427,"36","POMBAL","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Simples","Reta","Sim",2,0,0,1,0,1,1,2,"-6,76136692",-3778089203,"SPRF-PB","DEL03-PB","UOP02-DEL03-PB"
517675,2023-04-18,"terça-feira",16:20:00,"PB",230,"474","SOUSA","Reação tardia ou ineficiente do condutor","Saída de leito carroçável","Sem Vítimas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Não",1,0,0,0,0,1,0,1,"-6,83235198",-3831619263,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
517897,2023-04-19,"quarta-feira",18:50:00,"PB",101,"94","JOAO PESSOA","Ausência de reação do condutor","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Dupla","Reta","Não",1,0,1,0,0,0,1,1,"-7,19683829",-3490588313,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
517904,2023-04-19,"quarta-feira",19:30:00,"PB",230,"14","CABEDELO","Acessar a via sem observar a presença dos outros veículos","Colisão lateral mesmo sentido","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Dupla","Reta","Sim",2,0,1,0,0,1,1,2,"-7,08977066",-348483932,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
517905,2023-04-19,"quarta-feira",19:30:00,"PB",101,"87","JOAO PESSOA","Acumulo de areia ou detritos sobre o pavimento","Tombamento","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Dupla","Reta","Sim",1,0,1,0,0,0,1,1,"-7,15886802",-3490628504,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
518045,2023-04-20,"quinta-feira",16:30:00,"PB",101,"85,8","BAYEUX","Ausência de reação do condutor","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Não",8,0,2,0,6,0,2,2,"-7,14538184",-3491662887,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
518059,2023-04-20,"quinta-feira",16:55:00,"PB",361,"57,3","OLHO DAGUA","Animais na Pista","Atropelamento de Animal","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Não Informado","Não",1,0,0,1,0,0,1,1,"-7,183537",-37709735,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
518086,2023-04-20,"quinta-feira",18:00:00,"PB",230,"56,8","CRUZ DO ESPIRITO SANTO","Velocidade Incompatível","Colisão com objeto","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Dupla","Reta","Não",5,0,1,4,0,0,5,1,"-7,2028",-351125,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
518087,2023-04-20,"quinta-feira",18:45:00,"PB",230,"20,3","JOAO PESSOA","Ausência de reação do condutor","Tombamento","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Dupla","Reta","Sim",1,0,0,1,0,0,1,1,"-7,1337",-348544,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
518169,2023-04-20,"quinta-feira",20:15:00,"PB",230,"203,9","OLIVEDOS","Deficiência do Sistema de Iluminação/Sinalização","Colisão traseira","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Simples","Reta","Não",6,0,2,0,0,4,2,2,"-7,0962",-362621,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
518234,2023-04-21,"sexta-feira",08:40:00,"PB",230,"204,3","OLIVEDOS","Acessar a via sem observar a presença dos outros veículos","Colisão lateral mesmo sentido","Sem Vítimas","Pleno dia","Crescente","Céu Claro","Simples","Interseção de vias","Não",2,0,0,0,2,0,0,2,"-7,0940256",-3627076149,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
518237,2023-04-21,"sexta-feira",09:15:00,"PB",230,"85","GURINHEM","Reação tardia ou ineficiente do condutor","Engavetamento","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Não Informado","Sim",3,0,1,0,2,0,1,3,"-7,1652",-353534,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
518245,2023-04-21,"sexta-feira",11:09:00,"PB",230,"11","CABEDELO","Animais na Pista","Colisão traseira","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Reta","Sim",2,0,1,0,1,0,1,2,"-7,06093445",-34850564,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
